env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,CATSO,1,1000,-105.845,21.385454480010072,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,1,2000,-104.06999999999999,25.772586815369912,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,3000,-103.72,25.701056818894426,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,1,4000,-105.11499999999999,24.313525301009193,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,5000,-105.76000000000001,18.857103482740769,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,1,6000,-103.79000000000001,27.731771594669091,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,1,7000,-104.69,25.555022910964091,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,8000,-104.955,23.658860568866906,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,9000,-105.09,24.228433398068127,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,10000,-104.86,26.071999266044863,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,11000,-105.38500000000001,23.821504895312284,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,12000,-105.155,25.349833238625656,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,13000,-105.145,26.462716258139373,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,1,14000,-104.09,25.977607287854866,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,1,15000,-102.425,31.023647569921781,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,1,16000,-104.955,25.766305273305797,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,17000,-102.005,29.877050822146856,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,1,18000,-105.97,23.03829235366338,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,1,19000,-105.41500000000001,23.716134808422229,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,20000,-104.015,27.477807856943681,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,1,21000,-105.785,24.067509218861836,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,1,22000,-105.48,24.969923616766152,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,23000,-106.72,21.20210475946093,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,1,24000,-106.27500000000001,21.954941866509444,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,1,25000,-105.315,24.799817129330631,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,26000,-103.66,29.05867223671455,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,1,27000,-104.95999999999999,25.67673800099729,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,1,28000,-104.39,26.967650451128879,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,1,29000,-103.42,30.935231415225726,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,1,30000,-106.84,22.813960285746059,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,2,1000,-106.435,11.780905042401898,1.0123987586878371,0,199
risky_shortcut_gridworld,CATSO,2,2000,-103.52,29.886545938610961,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,2,3000,-103.77,28.013763666702641,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,2,4000,-104.90000000000001,25.089988794107555,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,2,5000,-102.215,31.032140495276721,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,2,6000,-104.67,27.548059421480989,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,2,7000,-106.38500000000001,21.187290563142703,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,2,8000,-105.89,21.77933878679401,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,2,9000,-104.755,24.290846033125838,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,2,10000,-107.45,19.962213047373865,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,2,11000,-102.625,31.747660460632655,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,2,12000,-104.09999999999999,29.503768603502916,1.542367862147259,0,192
